taxonTypeCode,taxonID,acceptedTaxonID,scientificName,scientificNameAuthorship,taxonRank,vernacularName,taxonProtocolCategory,nameAccordingToID,nameAccordingToTitle,kingdom,subkingdom,infrakingdom,superdivision,division,subdivision,infradivision,parvdivision,superphylum,phylum,subphylum,infraphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,section,subsection,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies,variety,subvariety,form,subform,race,stirp,morph,abberation,unspecified,speciesGroup,specificEpithet,infraspecificEpithet
FISH,AMBSP1,AMBSP1,Amblyopsis sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164393 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164393, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Percopsiformes,,,,,,Amblyopsidae,,,,Amblyopsis,,,,,,,,,,,,,,sp.,
FISH,AMBSP2,AMBSP2,Amblyopsidae sp.,,family,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164388 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164388, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Percopsiformes,,,,,,Amblyopsidae,,,,,,,,,,,,,,,,,,sp.,
FISH,AMBSPE,AMBSPE,Amblyopsis spelaea,DeKay,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Percopsiformes,,,,,,Amblyopsidae,,,,Amblyopsis,,Amblyopsis spelaea,,,,,,,,,,,,spelaea,
FISH,AMBSPP,AMBSPP,Ambloplites spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=168096 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=168096, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Centrarchidae,,,,Ambloplites,,,,,,,,,,,,,,spp.,
FISH,AMBSPP1,AMBSPP1,Amblyopsis spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164393 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164393, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Percopsiformes,,,,,,Amblyopsidae,,,,Amblyopsis,,,,,,,,,,,,,,spp.,
FISH,AMBSPP2,AMBSPP2,Amblyopsidae spp.,,family,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164388 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164388, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Percopsiformes,,,,,,Amblyopsidae,,,,,,,,,,,,,,,,,,spp.,
FISH,AMEBRU,AMEBRU,Ameiurus brunneus,Jordan,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Siluriformes,,,,,,Ictaluridae,,,,Ameiurus,,Ameiurus brunneus,,,,,,,,,,,,brunneus,
FISH,AMECAT,AMECAT,Ameiurus catus,(Linnaeus),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Siluriformes,,,,,,Ictaluridae,,,,Ameiurus,,Ameiurus catus,,,,,,,,,,,,catus,
FISH,AMEMEL,AMEMEL,Ameiurus melas,(Rafinesque),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Siluriformes,,,,,,Ictaluridae,,,,Ameiurus,,Ameiurus melas,,,,,,,,,,,,melas,
FISH,AMENAT,AMENAT,Ameiurus natalis,(Lesueur),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Siluriformes,,,,,,Ictaluridae,,,,Ameiurus,,Ameiurus natalis,,,,,,,,,,,,natalis,
FISH,AMENEB,AMENEB,Ameiurus nebulosus,(Lesueur),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Siluriformes,,,,,,Ictaluridae,,,,Ameiurus,,Ameiurus nebulosus,,,,,,,,,,,,nebulosus,
FISH,AMEPLA,AMEPLA,Ameiurus platycephalus,(Girard),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Siluriformes,,,,,,Ictaluridae,,,,Ameiurus,,Ameiurus platycephalus,,,,,,,,,,,,platycephalus,
FISH,AMESER,AMESER,Ameiurus serracanthus,(Yerger & Relyea),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Siluriformes,,,,,,Ictaluridae,,,,Ameiurus,,Ameiurus serracanthus,,,,,,,,,,,,serracanthus,
FISH,AMESP,AMESP,Ameiurus sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164034 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164034, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Siluriformes,,,,,,Ictaluridae,,,,Ameiurus,,,,,,,,,,,,,,sp.,
FISH,AMESPP,AMESPP,Ameiurus spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164034 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164034, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Siluriformes,,,,,,Ictaluridae,,,,Ameiurus,,,,,,,,,,,,,,spp.,
FISH,AMICAL,AMICAL,Amia calva,Linnaeus,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Amiiformes,,,,,,Amiidae,,,,Amia,,Amia calva,,,,,,,,,,,,calva,
FISH,AMISP,AMISP,Amia sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161103 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161103, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Amiiformes,,,,,,Amiidae,,,,Amia,,,,,,,,,,,,,,sp.,
FISH,AMISP1,AMISP1,Amiidae sp.,,family,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161102 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161102, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Amiiformes,,,,,,Amiidae,,,,,,,,,,,,,,,,,,sp.,
FISH,AMISP2,AMISP2,Amiiformes sp.,,order,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161100 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161100, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Amiiformes,,,,,,,,,,,,,,,,,,,,,,,,sp.,
FISH,AMISPP,AMISPP,Amia spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161103 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161103, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Amiiformes,,,,,,Amiidae,,,,Amia,,,,,,,,,,,,,,spp.,
FISH,AMISPP1,AMISPP1,Amiidae spp.,,family,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161102 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161102, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Amiiformes,,,,,,Amiidae,,,,,,,,,,,,,,,,,,spp.,
FISH,AMISPP2,AMISPP2,Amiiformes spp.,,order,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161100 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161100, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Amiiformes,,,,,,,,,,,,,,,,,,,,,,,,spp.,
FISH,AMMBEA,AMMBEA,Ammocrypta beanii,Jordan,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Ammocrypta,,Ammocrypta beanii,,,,,,,,,,,,beanii,
FISH,AMMBIF,AMMBIF,Ammocrypta bifascia,Williams,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Ammocrypta,,Ammocrypta bifascia,,,,,,,,,,,,bifascia,
FISH,AMMCLA,AMMCLA,Ammocrypta clara,Jordan & Meek,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Ammocrypta,,Ammocrypta clara,,,,,,,,,,,,clara,
FISH,AMMMER,AMMMER,Ammocrypta meridiana,Williams,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Ammocrypta,,Ammocrypta meridiana,,,,,,,,,,,,meridiana,
FISH,AMMPEL,AMMPEL,Ammocrypta pellucida,(Putnam),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Ammocrypta,,Ammocrypta pellucida,,,,,,,,,,,,pellucida,
FISH,AMMSP,AMMSP,Ammocrypta sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=168511 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=168511, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Ammocrypta,,,,,,,,,,,,,,sp.,
FISH,AMMSPP,AMMSPP,Ammocrypta spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=168511 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=168511, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Ammocrypta,,,,,,,,,,,,,,spp.,
FISH,AMMVIV,AMMVIV,Ammocrypta vivax,Hay,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Percidae,,,,Ammocrypta,,Ammocrypta vivax,,,,,,,,,,,,vivax,
FISH,AMPCIT,AMPCIT,Amphilophus citrinellus,(Günther),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Cichlidae,,,,Amphilophus,,Amphilophus citrinellus,,,,,,,,,,,,citrinellus,
FISH,AMPLAB,AMPLAB,Amphilophus labiatus,(Günther),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Cichlidae,,,,Amphilophus,,Amphilophus labiatus,,,,,,,,,,,,labiatus,
FISH,AMPSP,AMPSP,Amphilophus sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=648002 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=648002, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Cichlidae,,,,Amphilophus,,,,,,,,,,,,,,sp.,
FISH,AMPSPP,AMPSPP,Amphilophus spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=648002 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=648002, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Cichlidae,,,,Amphilophus,,,,,,,,,,,,,,spp.,
FISH,ANAHAR,ANAHAR,Anablepsoides hartii,(Boulenger),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cyprinodontiformes,,,,,,Rivulidae,,,,Anablepsoides,,Anablepsoides hartii,,,,,,,,,,,,hartii,
FISH,ANASP,ANASP,Anablepsoides sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161087 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161087, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cyprinodontiformes,,,,,,Rivulidae,,,,Anablepsoides,,,,,,,,,,,,,,sp.,
FISH,ANASP1,ANASP1,Anabas sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=172584 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=172584, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Anabantidae,,,,Anabas,,,,,,,,,,,,,,sp.,
FISH,ANASP2,ANASP2,Anabantidae sp.,,family,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=172583 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=172583, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Anabantidae,,,,,,,,,,,,,,,,,,sp.,
FISH,ANASPP,ANASPP,Anablepsoides spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161087 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161087, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cyprinodontiformes,,,,,,Rivulidae,,,,Anablepsoides,,,,,,,,,,,,,,spp.,
FISH,ANASPP1,ANASPP1,Anabas spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=172584 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=172584, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Anabantidae,,,,Anabas,,,,,,,,,,,,,,spp.,
FISH,ANASPP2,ANASPP2,Anabantidae spp.,,family,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=172583 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=172583, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Anabantidae,,,,,,,,,,,,,,,,,,spp.,
FISH,ANATES,ANATES,Anabas testudineus,(Bloch),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Anabantidae,,,,Anabas,,Anabas testudineus,,,,,,,,,,,,testudineus,
FISH,ANCPAR,ANCPAR,Anchoa parva,(Meek & Hildebrand),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Clupeiformes,,,,,,Engraulidae,,,,Anchoa,,Anchoa parva,,,,,,,,,,,,parva,
FISH,ANCSP,ANCSP,Anchoa sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161837 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161837, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Clupeiformes,,,,,,Engraulidae,,,,Anchoa,,,,,,,,,,,,,,sp.,
FISH,ANCSPP,ANCSPP,Anchoa spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161837 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161837, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Clupeiformes,,,,,,Engraulidae,,,,Anchoa,,,,,,,,,,,,,,spp.,
FISH,ANGANG,ANGANG,Anguilla anguilla,(Linnaeus),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Anguilliformes,,,,,,Anguillidae,,,,Anguilla,,Anguilla anguilla,,,,,,,,,,,,anguilla,
FISH,ANGROS,ANGROS,Anguilla rostrata,(Lesueur),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Anguilliformes,,,,,,Anguillidae,,,,Anguilla,,Anguilla rostrata,,,,,,,,,,,,rostrata,
FISH,ANGSP,ANGSP,Anguilla sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161126 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161126, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Anguilliformes,,,,,,Anguillidae,,,,Anguilla,,,,,,,,,,,,,,sp.,
FISH,ANGSP1,ANGSP1,Anguillidae sp.,,family,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161125 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161125, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Anguilliformes,,,,,,Anguillidae,,,,,,,,,,,,,,,,,,sp.,
FISH,ANGSP2,ANGSP2,Anguilliformes sp.,,order,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161123 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161123, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Anguilliformes,,,,,,,,,,,,,,,,,,,,,,,,sp.,
FISH,ANGSPP,ANGSPP,Anguilla spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161126 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161126, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Anguilliformes,,,,,,Anguillidae,,,,Anguilla,,,,,,,,,,,,,,spp.,
FISH,ANGSPP1,ANGSPP1,Anguillidae spp.,,family,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161125 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161125, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Anguilliformes,,,,,,Anguillidae,,,,,,,,,,,,,,,,,,spp.,
