sample_id,site_id,taxon_id,reach,date,last_minus_first,pass_number,total_fish,increased
KING_LEPCYA_04_2017-10-20,KING,LEPCYA,04,2017-10-20,-1,3,0,no
MCDI_LEPCYA_04_2017-10-26,MCDI,LEPCYA,04,2017-10-26,0,1,0,no
MCDI_LEPCYA_04_2017-10-26,MCDI,LEPCYA,04,2017-10-26,0,2,1,no
MCDI_LEPCYA_04_2017-10-26,MCDI,LEPCYA,04,2017-10-26,0,3,0,no
BLUE_LEPCYA_04_2017-11-01,BLUE,LEPCYA,04,2017-11-01,-1,1,5,no
BLUE_LEPCYA_04_2017-11-01,BLUE,LEPCYA,04,2017-11-01,-1,2,4,no
BLUE_LEPCYA_04_2017-11-01,BLUE,LEPCYA,04,2017-11-01,-1,3,4,no
PRIN_LEPCYA_04_2018-03-22,PRIN,LEPCYA,04,2018-03-22,-16,1,16,no
PRIN_LEPCYA_04_2018-03-22,PRIN,LEPCYA,04,2018-03-22,-16,2,0,no
PRIN_LEPCYA_04_2018-03-22,PRIN,LEPCYA,04,2018-03-22,-16,3,0,no
ARIK_LEPCYA_04_2018-04-03,ARIK,LEPCYA,04,2018-04-03,-3,1,3,no
ARIK_LEPCYA_04_2018-04-03,ARIK,LEPCYA,04,2018-04-03,-3,2,0,no
ARIK_LEPCYA_04_2018-04-03,ARIK,LEPCYA,04,2018-04-03,-3,3,0,no
MCDI_LEPCYA_04_2018-10-26,MCDI,LEPCYA,04,2018-10-26,0,1,1,no
MCDI_LEPCYA_04_2018-10-26,MCDI,LEPCYA,04,2018-10-26,0,2,1,no
MCDI_LEPCYA_04_2018-10-26,MCDI,LEPCYA,04,2018-10-26,0,3,1,no
PRIN_LEPCYA_04_2018-11-14,PRIN,LEPCYA,04,2018-11-14,-2,1,2,no
PRIN_LEPCYA_04_2018-11-14,PRIN,LEPCYA,04,2018-11-14,-2,2,0,no
PRIN_LEPCYA_04_2018-11-14,PRIN,LEPCYA,04,2018-11-14,-2,3,0,no
MCDI_LEPCYA_04_2019-11-01,MCDI,LEPCYA,04,2019-11-01,-1,1,1,no
MCDI_LEPCYA_04_2019-11-01,MCDI,LEPCYA,04,2019-11-01,-1,2,2,no
MCDI_LEPCYA_04_2019-11-01,MCDI,LEPCYA,04,2019-11-01,-1,3,0,no
PRIN_LEPCYA_04_2020-03-10,PRIN,LEPCYA,04,2020-03-10,-8,1,8,no
PRIN_LEPCYA_04_2020-03-10,PRIN,LEPCYA,04,2020-03-10,-8,2,0,no
PRIN_LEPCYA_04_2020-03-10,PRIN,LEPCYA,04,2020-03-10,-8,3,0,no
MCDI_LEPCYA_04_2020-11-02,MCDI,LEPCYA,04,2020-11-02,-11,1,14,no
MCDI_LEPCYA_04_2020-11-02,MCDI,LEPCYA,04,2020-11-02,-11,2,4,no
MCDI_LEPCYA_04_2020-11-02,MCDI,LEPCYA,04,2020-11-02,-11,3,3,no
MCDI_LEPMAC_04_2017-04-20,MCDI,LEPMAC,04,2017-04-20,0,1,0,no
MCDI_LEPMAC_04_2017-04-20,MCDI,LEPMAC,04,2017-04-20,0,2,1,no
MCDI_LEPMAC_04_2017-04-20,MCDI,LEPMAC,04,2017-04-20,0,3,0,no
MCDI_LEPMAC_04_2018-10-26,MCDI,LEPMAC,04,2018-10-26,4,1,1,yes
MCDI_LEPMAC_04_2018-10-26,MCDI,LEPMAC,04,2018-10-26,4,2,3,yes
MCDI_LEPMAC_04_2018-10-26,MCDI,LEPMAC,04,2018-10-26,4,3,5,yes
PRIN_LEPMAC_04_2018-11-14,PRIN,LEPMAC,04,2018-11-14,-2,1,2,no
PRIN_LEPMAC_04_2018-11-14,PRIN,LEPMAC,04,2018-11-14,-2,2,0,no
PRIN_LEPMAC_04_2018-11-14,PRIN,LEPMAC,04,2018-11-14,-2,3,0,no
MCDI_LEPMAC_04_2019-11-01,MCDI,LEPMAC,04,2019-11-01,0,1,1,no
MCDI_LEPMAC_04_2019-11-01,MCDI,LEPMAC,04,2019-11-01,0,2,0,no
MCDI_LEPMAC_04_2019-11-01,MCDI,LEPMAC,04,2019-11-01,0,3,1,no
PRIN_LEPMAC_04_2020-03-10,PRIN,LEPMAC,04,2020-03-10,-1,1,1,no
PRIN_LEPMAC_04_2020-03-10,PRIN,LEPMAC,04,2020-03-10,-1,2,0,no
PRIN_LEPMAC_04_2020-03-10,PRIN,LEPMAC,04,2020-03-10,-1,3,0,no
MCDI_LEPMAC_04_2020-11-02,MCDI,LEPMAC,04,2020-11-02,-19,1,28,no
MCDI_LEPMAC_04_2020-11-02,MCDI,LEPMAC,04,2020-11-02,-19,2,17,no
MCDI_LEPMAC_04_2020-11-02,MCDI,LEPMAC,04,2020-11-02,-19,3,9,no
PRIN_LEPMEG_04_2018-03-22,PRIN,LEPMEG,04,2018-03-22,-2,1,2,no
PRIN_LEPMEG_04_2018-03-22,PRIN,LEPMEG,04,2018-03-22,-2,2,0,no
PRIN_LEPMEG_04_2018-03-22,PRIN,LEPMEG,04,2018-03-22,-2,3,0,no
MCDI_LEPMEG_04_2018-10-26,MCDI,LEPMEG,04,2018-10-26,1,1,0,yes
MCDI_LEPMEG_04_2018-10-26,MCDI,LEPMEG,04,2018-10-26,1,2,0,yes
MCDI_LEPMEG_04_2018-10-26,MCDI,LEPMEG,04,2018-10-26,1,3,1,yes
PRIN_LEPMEG_04_2018-11-14,PRIN,LEPMEG,04,2018-11-14,-6,1,6,no
PRIN_LEPMEG_04_2018-11-14,PRIN,LEPMEG,04,2018-11-14,-6,2,0,no
PRIN_LEPMEG_04_2018-11-14,PRIN,LEPMEG,04,2018-11-14,-6,3,0,no
PRIN_LEPMEG_04_2020-03-10,PRIN,LEPMEG,04,2020-03-10,-1,1,1,no
PRIN_LEPMEG_04_2020-03-10,PRIN,LEPMEG,04,2020-03-10,-1,2,0,no
PRIN_LEPMEG_04_2020-03-10,PRIN,LEPMEG,04,2020-03-10,-1,3,0,no
MCDI_LEPMEG_04_2020-11-02,MCDI,LEPMEG,04,2020-11-02,-1,1,1,no
MCDI_LEPMEG_04_2020-11-02,MCDI,LEPMEG,04,2020-11-02,-1,2,0,no
MCDI_LEPMEG_04_2020-11-02,MCDI,LEPMEG,04,2020-11-02,-1,3,0,no
MCDI_LEPSP4_04_2017-10-26,MCDI,LEPSP4,04,2017-10-26,0,1,0,no
MCDI_LEPSP4_04_2017-10-26,MCDI,LEPSP4,04,2017-10-26,0,2,1,no
MCDI_LEPSP4_04_2017-10-26,MCDI,LEPSP4,04,2017-10-26,0,3,0,no
BLUE_LEPSP4_04_2017-11-01,BLUE,LEPSP4,04,2017-11-01,0,1,1,no
BLUE_LEPSP4_04_2017-11-01,BLUE,LEPSP4,04,2017-11-01,0,2,1,no
BLUE_LEPSP4_04_2017-11-01,BLUE,LEPSP4,04,2017-11-01,0,3,1,no
MCDI_LEPSP4_04_2018-04-19,MCDI,LEPSP4,04,2018-04-19,-1,1,1,no
MCDI_LEPSP4_04_2018-04-19,MCDI,LEPSP4,04,2018-04-19,-1,2,0,no
MCDI_LEPSP4_04_2018-04-19,MCDI,LEPSP4,04,2018-04-19,-1,3,0,no
MAYF_LEPSP4_04_2018-11-27,MAYF,LEPSP4,04,2018-11-27,-4,1,4,no
MAYF_LEPSP4_04_2018-11-27,MAYF,LEPSP4,04,2018-11-27,-4,2,0,no
MAYF_LEPSP4_04_2018-11-27,MAYF,LEPSP4,04,2018-11-27,-4,3,0,no
MAYF_LUXCHR_04_2016-11-01,MAYF,LUXCHR,04,2016-11-01,-1,1,1,no
MAYF_LUXCHR_04_2016-11-01,MAYF,LUXCHR,04,2016-11-01,-1,2,0,no
MAYF_LUXCHR_04_2016-11-01,MAYF,LUXCHR,04,2016-11-01,-1,3,0,no
BLUE_MICDOL_04_2017-11-01,BLUE,MICDOL,04,2017-11-01,-1,1,2,no
BLUE_MICDOL_04_2017-11-01,BLUE,MICDOL,04,2017-11-01,-1,2,0,no
BLUE_MICDOL_04_2017-11-01,BLUE,MICDOL,04,2017-11-01,-1,3,1,no
MCDI_MICPUN_04_2018-04-19,MCDI,MICPUN,04,2018-04-19,-1,1,1,no
MCDI_MICPUN_04_2018-04-19,MCDI,MICPUN,04,2018-04-19,-1,2,0,no
MCDI_MICPUN_04_2018-04-19,MCDI,MICPUN,04,2018-04-19,-1,3,0,no
MCDI_MICSAL_04_2017-10-26,MCDI,MICSAL,04,2017-10-26,1,1,0,yes
MCDI_MICSAL_04_2017-10-26,MCDI,MICSAL,04,2017-10-26,1,2,0,yes
MCDI_MICSAL_04_2017-10-26,MCDI,MICSAL,04,2017-10-26,1,3,1,yes
MCDI_MICSAL_04_2018-10-26,MCDI,MICSAL,04,2018-10-26,-1,1,1,no
MCDI_MICSAL_04_2018-10-26,MCDI,MICSAL,04,2018-10-26,-1,2,0,no
MCDI_MICSAL_04_2018-10-26,MCDI,MICSAL,04,2018-10-26,-1,3,0,no
MCDI_MICSAL_04_2020-11-02,MCDI,MICSAL,04,2020-11-02,0,1,0,no
MCDI_MICSAL_04_2020-11-02,MCDI,MICSAL,04,2020-11-02,0,2,2,no
MCDI_MICSAL_04_2020-11-02,MCDI,MICSAL,04,2020-11-02,0,3,0,no
BLUE_NOCASP_04_2017-11-01,BLUE,NOCASP,04,2017-11-01,0,1,0,no
BLUE_NOCASP_04_2017-11-01,BLUE,NOCASP,04,2017-11-01,0,2,2,no
BLUE_NOCASP_04_2017-11-01,BLUE,NOCASP,04,2017-11-01,0,3,0,no
MAYF_NOCLEP_04_2016-04-06,MAYF,NOCLEP,04,2016-04-06,-1,1,1,no
MAYF_NOCLEP_04_2016-04-06,MAYF,NOCLEP,04,2016-04-06,-1,2,0,no
MAYF_NOCLEP_04_2016-04-06,MAYF,NOCLEP,04,2016-04-06,-1,3,0,no
MAYF_NOCLEP_04_2016-11-01,MAYF,NOCLEP,04,2016-11-01,-4,1,4,no
MAYF_NOCLEP_04_2016-11-01,MAYF,NOCLEP,04,2016-11-01,-4,2,0,no
MAYF_NOCLEP_04_2016-11-01,MAYF,NOCLEP,04,2016-11-01,-4,3,0,no
MAYF_NOCLEP_04_2018-04-03,MAYF,NOCLEP,04,2018-04-03,-3,1,3,no
MAYF_NOCLEP_04_2018-04-03,MAYF,NOCLEP,04,2018-04-03,-3,2,0,no
MAYF_NOCLEP_04_2018-04-03,MAYF,NOCLEP,04,2018-04-03,-3,3,0,no
MAYF_NOCLEP_04_2018-11-27,MAYF,NOCLEP,04,2018-11-27,-1,1,1,no
MAYF_NOCLEP_04_2018-11-27,MAYF,NOCLEP,04,2018-11-27,-1,2,0,no
MAYF_NOCLEP_04_2018-11-27,MAYF,NOCLEP,04,2018-11-27,-1,3,0,no
MAYF_NOTBAI_04_2016-04-06,MAYF,NOTBAI,04,2016-04-06,-25,1,25,no
MAYF_NOTBAI_04_2016-04-06,MAYF,NOTBAI,04,2016-04-06,-25,2,0,no
MAYF_NOTBAI_04_2016-04-06,MAYF,NOTBAI,04,2016-04-06,-25,3,0,no
MAYF_NOTBAI_04_2016-11-01,MAYF,NOTBAI,04,2016-11-01,-70,1,70,no
MAYF_NOTBAI_04_2016-11-01,MAYF,NOTBAI,04,2016-11-01,-70,2,0,no
MAYF_NOTBAI_04_2016-11-01,MAYF,NOTBAI,04,2016-11-01,-70,3,0,no
MAYF_NOTBAI_04_2018-04-03,MAYF,NOTBAI,04,2018-04-03,-8,1,8,no
MAYF_NOTBAI_04_2018-04-03,MAYF,NOTBAI,04,2018-04-03,-8,2,0,no
MAYF_NOTBAI_04_2018-04-03,MAYF,NOTBAI,04,2018-04-03,-8,3,0,no
MAYF_NOTBAI_04_2018-11-27,MAYF,NOTBAI,04,2018-11-27,-35,1,35,no
MAYF_NOTBAI_04_2018-11-27,MAYF,NOTBAI,04,2018-11-27,-35,2,0,no
MAYF_NOTBAI_04_2018-11-27,MAYF,NOTBAI,04,2018-11-27,-35,3,0,no
BLUE_NOTBOO_04_2017-11-01,BLUE,NOTBOO,04,2017-11-01,-5,1,5,no
BLUE_NOTBOO_04_2017-11-01,BLUE,NOTBOO,04,2017-11-01,-5,2,0,no
BLUE_NOTBOO_04_2017-11-01,BLUE,NOTBOO,04,2017-11-01,-5,3,0,no
HOPB_NOTCRY_04_2016-10-25,HOPB,NOTCRY,04,2016-10-25,-1,1,1,no
HOPB_NOTCRY_04_2016-10-25,HOPB,NOTCRY,04,2016-10-25,-1,2,0,no
HOPB_NOTCRY_04_2016-10-25,HOPB,NOTCRY,04,2016-10-25,-1,3,0,no
HOPB_NOTCRY_04_2019-10-22,HOPB,NOTCRY,04,2019-10-22,-1,1,1,no
HOPB_NOTCRY_04_2019-10-22,HOPB,NOTCRY,04,2019-10-22,-1,2,2,no
HOPB_NOTCRY_04_2019-10-22,HOPB,NOTCRY,04,2019-10-22,-1,3,0,no
MCDI_NOTEXI_04_2017-04-20,MCDI,NOTEXI,04,2017-04-20,-2,1,5,no
MCDI_NOTEXI_04_2017-04-20,MCDI,NOTEXI,04,2017-04-20,-2,2,0,no
MCDI_NOTEXI_04_2017-04-20,MCDI,NOTEXI,04,2017-04-20,-2,3,3,no
MCDI_NOTEXI_04_2017-10-26,MCDI,NOTEXI,04,2017-10-26,1,1,9,yes
MCDI_NOTEXI_04_2017-10-26,MCDI,NOTEXI,04,2017-10-26,1,2,9,yes
MCDI_NOTEXI_04_2017-10-26,MCDI,NOTEXI,04,2017-10-26,1,3,10,yes
MCDI_NOTEXI_04_2018-04-19,MCDI,NOTEXI,04,2018-04-19,7,1,4,yes
MCDI_NOTEXI_04_2018-04-19,MCDI,NOTEXI,04,2018-04-19,7,2,3,yes
MCDI_NOTEXI_04_2018-04-19,MCDI,NOTEXI,04,2018-04-19,7,3,11,yes
MCDI_NOTEXI_04_2018-10-26,MCDI,NOTEXI,04,2018-10-26,7,1,7,yes
MCDI_NOTEXI_04_2018-10-26,MCDI,NOTEXI,04,2018-10-26,7,2,7,yes
MCDI_NOTEXI_04_2018-10-26,MCDI,NOTEXI,04,2018-10-26,7,3,14,yes
MCDI_NOTEXI_04_2019-04-18,MCDI,NOTEXI,04,2019-04-18,-7,1,10,no
MCDI_NOTEXI_04_2019-04-18,MCDI,NOTEXI,04,2019-04-18,-7,2,3,no
MCDI_NOTEXI_04_2019-04-18,MCDI,NOTEXI,04,2019-04-18,-7,3,3,no
MCDI_NOTEXI_04_2019-11-01,MCDI,NOTEXI,04,2019-11-01,-4,1,4,no
MCDI_NOTEXI_04_2019-11-01,MCDI,NOTEXI,04,2019-11-01,-4,2,3,no
MCDI_NOTEXI_04_2019-11-01,MCDI,NOTEXI,04,2019-11-01,-4,3,0,no
MCDI_NOTEXI_04_2020-11-02,MCDI,NOTEXI,04,2020-11-02,-3,1,9,no
MCDI_NOTEXI_04_2020-11-02,MCDI,NOTEXI,04,2020-11-02,-3,2,8,no
MCDI_NOTEXI_04_2020-11-02,MCDI,NOTEXI,04,2020-11-02,-3,3,6,no
MAYF_NOTFUN_04_2018-04-03,MAYF,NOTFUN,04,2018-04-03,-4,1,4,no
MAYF_NOTFUN_04_2018-04-03,MAYF,NOTFUN,04,2018-04-03,-4,2,0,no
MAYF_NOTFUN_04_2018-04-03,MAYF,NOTFUN,04,2018-04-03,-4,3,0,no
MAYF_NOTLEP_04_2018-11-27,MAYF,NOTLEP,04,2018-11-27,-4,1,4,no
MAYF_NOTLEP_04_2018-11-27,MAYF,NOTLEP,04,2018-11-27,-4,2,0,no
MAYF_NOTLEP_04_2018-11-27,MAYF,NOTLEP,04,2018-11-27,-4,3,0,no
BLUE_NOTNOC_04_2017-11-01,BLUE,NOTNOC,04,2017-11-01,-1,1,1,no
BLUE_NOTNOC_04_2017-11-01,BLUE,NOTNOC,04,2017-11-01,-1,2,0,no
BLUE_NOTNOC_04_2017-11-01,BLUE,NOTNOC,04,2017-11-01,-1,3,0,no
KING_NOTSP_04_2020-10-21,KING,NOTSP,04,2020-10-21,5,1,6,yes
KING_NOTSP_04_2020-10-21,KING,NOTSP,04,2020-10-21,5,2,13,yes
KING_NOTSP_04_2020-10-21,KING,NOTSP,04,2020-10-21,5,3,11,yes
KING_NOTSP3_04_2020-10-21,KING,NOTSP3,04,2020-10-21,1,1,0,yes
KING_NOTSP3_04_2020-10-21,KING,NOTSP3,04,2020-10-21,1,2,0,yes
KING_NOTSP3_04_2020-10-21,KING,NOTSP3,04,2020-10-21,1,3,1,yes
MCDI_NOTSTR_04_2018-04-19,MCDI,NOTSTR,04,2018-04-19,0,1,0,no
MCDI_NOTSTR_04_2018-04-19,MCDI,NOTSTR,04,2018-04-19,0,2,1,no
MCDI_NOTSTR_04_2018-04-19,MCDI,NOTSTR,04,2018-04-19,0,3,0,no
MCDI_NOTSTR_04_2019-11-01,MCDI,NOTSTR,04,2019-11-01,1,1,0,yes
MCDI_NOTSTR_04_2019-11-01,MCDI,NOTSTR,04,2019-11-01,1,2,0,yes
MCDI_NOTSTR_04_2019-11-01,MCDI,NOTSTR,04,2019-11-01,1,3,1,yes
KING_NOTSTR_04_2020-10-21,KING,NOTSTR,04,2020-10-21,0,1,0,no
KING_NOTSTR_04_2020-10-21,KING,NOTSTR,04,2020-10-21,0,2,1,no
KING_NOTSTR_04_2020-10-21,KING,NOTSTR,04,2020-10-21,0,3,0,no
MCDI_NOTSTR_04_2020-11-02,MCDI,NOTSTR,04,2020-11-02,0,1,0,no
MCDI_NOTSTR_04_2020-11-02,MCDI,NOTSTR,04,2020-11-02,0,2,1,no
MCDI_NOTSTR_04_2020-11-02,MCDI,NOTSTR,04,2020-11-02,0,3,0,no
BLUE_NOTVOL_04_2017-11-01,BLUE,NOTVOL,04,2017-11-01,10,1,11,yes
BLUE_NOTVOL_04_2017-11-01,BLUE,NOTVOL,04,2017-11-01,10,2,4,yes
BLUE_NOTVOL_04_2017-11-01,BLUE,NOTVOL,04,2017-11-01,10,3,21,yes
REDB_ONCCLA6_04_2018-04-24,REDB,ONCCLA6,04,2018-04-24,-3,1,3,no
REDB_ONCCLA6_04_2018-04-24,REDB,ONCCLA6,04,2018-04-24,-3,2,0,no
REDB_ONCCLA6_04_2018-04-24,REDB,ONCCLA6,04,2018-04-24,-3,3,0,no
REDB_ONCCLA6_04_2018-10-16,REDB,ONCCLA6,04,2018-10-16,-2,1,2,no
REDB_ONCCLA6_04_2018-10-16,REDB,ONCCLA6,04,2018-10-16,-2,2,0,no
REDB_ONCCLA6_04_2018-10-16,REDB,ONCCLA6,04,2018-10-16,-2,3,0,no
MCRA_ONCCLA9_04_2017-10-03,MCRA,ONCCLA9,04,2017-10-03,-18,1,31,no
MCRA_ONCCLA9_04_2017-10-03,MCRA,ONCCLA9,04,2017-10-03,-18,2,24,no
MCRA_ONCCLA9_04_2017-10-03,MCRA,ONCCLA9,04,2017-10-03,-18,3,13,no
MCRA_ONCCLA9_04_2018-10-01,MCRA,ONCCLA9,04,2018-10-01,-46,1,52,no
MCRA_ONCCLA9_04_2018-10-01,MCRA,ONCCLA9,04,2018-10-01,-46,2,24,no
MCRA_ONCCLA9_04_2018-10-01,MCRA,ONCCLA9,04,2018-10-01,-46,3,6,no
MCRA_ONCCLA9_04_2019-10-08,MCRA,ONCCLA9,04,2019-10-08,-29,1,37,no
MCRA_ONCCLA9_04_2019-10-08,MCRA,ONCCLA9,04,2019-10-08,-29,2,18,no
MCRA_ONCCLA9_04_2019-10-08,MCRA,ONCCLA9,04,2019-10-08,-29,3,8,no
LECO_ONCMYK_04_2016-10-18,LECO,ONCMYK,04,2016-10-18,-22,1,27,no
LECO_ONCMYK_04_2016-10-18,LECO,ONCMYK,04,2016-10-18,-22,2,10,no
LECO_ONCMYK_04_2016-10-18,LECO,ONCMYK,04,2016-10-18,-22,3,5,no
LECO_ONCMYK_04_2017-11-02,LECO,ONCMYK,04,2017-11-02,-4,1,5,no
LECO_ONCMYK_04_2017-11-02,LECO,ONCMYK,04,2017-11-02,-4,2,3,no
LECO_ONCMYK_04_2017-11-02,LECO,ONCMYK,04,2017-11-02,-4,3,1,no
LECO_ONCMYK_04_2018-06-06,LECO,ONCMYK,04,2018-06-06,-8,1,13,no
LECO_ONCMYK_04_2018-06-06,LECO,ONCMYK,04,2018-06-06,-8,2,9,no
LECO_ONCMYK_04_2018-06-06,LECO,ONCMYK,04,2018-06-06,-8,3,5,no
LECO_ONCMYK_04_2018-10-24,LECO,ONCMYK,04,2018-10-24,-18,1,19,no
LECO_ONCMYK_04_2018-10-24,LECO,ONCMYK,04,2018-10-24,-18,2,5,no
LECO_ONCMYK_04_2018-10-24,LECO,ONCMYK,04,2018-10-24,-18,3,1,no
LECO_ONCMYK_04_2019-04-11,LECO,ONCMYK,04,2019-04-11,0,1,2,no
LECO_ONCMYK_04_2019-04-11,LECO,ONCMYK,04,2019-04-11,0,2,0,no
LECO_ONCMYK_04_2019-04-11,LECO,ONCMYK,04,2019-04-11,0,3,2,no
LECO_ONCMYK_04_2019-10-22,LECO,ONCMYK,04,2019-10-22,-6,1,7,no
LECO_ONCMYK_04_2019-10-22,LECO,ONCMYK,04,2019-10-22,-6,2,7,no
LECO_ONCMYK_04_2019-10-22,LECO,ONCMYK,04,2019-10-22,-6,3,1,no
LECO_ONCMYK_04_2021-05-25,LECO,ONCMYK,04,2021-05-25,-4,1,5,no
LECO_ONCMYK_04_2021-05-25,LECO,ONCMYK,04,2021-05-25,-4,2,3,no
LECO_ONCMYK_04_2021-05-25,LECO,ONCMYK,04,2021-05-25,-4,3,1,no
BIGC_OTHE_04_2018-05-17,BIGC,OTHE,04,2018-05-17,-21,1,37,no
BIGC_OTHE_04_2018-05-17,BIGC,OTHE,04,2018-05-17,-21,2,31,no
BIGC_OTHE_04_2018-05-17,BIGC,OTHE,04,2018-05-17,-21,3,16,no
MCDI_OTHE_04_2018-10-26,MCDI,OTHE,04,2018-10-26,-1,1,1,no
MCDI_OTHE_04_2018-10-26,MCDI,OTHE,04,2018-10-26,-1,2,1,no
MCDI_OTHE_04_2018-10-26,MCDI,OTHE,04,2018-10-26,-1,3,0,no
MCDI_OTHE_04_2019-04-18,MCDI,OTHE,04,2019-04-18,1,1,0,yes
MCDI_OTHE_04_2019-04-18,MCDI,OTHE,04,2019-04-18,1,2,0,yes
MCDI_OTHE_04_2019-04-18,MCDI,OTHE,04,2019-04-18,1,3,1,yes
BIGC_OTHE_04_2019-04-23,BIGC,OTHE,04,2019-04-23,1,1,1,yes
BIGC_OTHE_04_2019-04-23,BIGC,OTHE,04,2019-04-23,1,2,13,yes
BIGC_OTHE_04_2019-04-23,BIGC,OTHE,04,2019-04-23,1,3,2,yes
BLUE_PERCOP_04_2017-11-01,BLUE,PERCOP,04,2017-11-01,1,1,0,yes
BLUE_PERCOP_04_2017-11-01,BLUE,PERCOP,04,2017-11-01,1,2,0,yes
BLUE_PERCOP_04_2017-11-01,BLUE,PERCOP,04,2017-11-01,1,3,1,yes
MAYF_PERNIG_04_2016-11-01,MAYF,PERNIG,04,2016-11-01,-3,1,3,no
MAYF_PERNIG_04_2016-11-01,MAYF,PERNIG,04,2016-11-01,-3,2,0,no
MAYF_PERNIG_04_2016-11-01,MAYF,PERNIG,04,2016-11-01,-3,3,0,no
MAYF_PERNIG_04_2018-04-03,MAYF,PERNIG,04,2018-04-03,-2,1,2,no
MAYF_PERNIG_04_2018-04-03,MAYF,PERNIG,04,2018-04-03,-2,2,0,no
MAYF_PERNIG_04_2018-04-03,MAYF,PERNIG,04,2018-04-03,-2,3,0,no
MAYF_PERNIG_04_2018-11-27,MAYF,PERNIG,04,2018-11-27,-2,1,2,no
MAYF_PERNIG_04_2018-11-27,MAYF,PERNIG,04,2018-11-27,-2,2,0,no
MAYF_PERNIG_04_2018-11-27,MAYF,PERNIG,04,2018-11-27,-2,3,0,no
BLUE_PERSCI_04_2017-11-01,BLUE,PERSCI,04,2017-11-01,-1,1,1,no
BLUE_PERSCI_04_2017-11-01,BLUE,PERSCI,04,2017-11-01,-1,2,1,no
BLUE_PERSCI_04_2017-11-01,BLUE,PERSCI,04,2017-11-01,-1,3,0,no
POSE_PERSP5_04_2016-11-15,POSE,PERSP5,04,2016-11-15,-1,1,1,no
POSE_PERSP5_04_2016-11-15,POSE,PERSP5,04,2016-11-15,-1,2,0,no
POSE_PERSP5_04_2016-11-15,POSE,PERSP5,04,2016-11-15,-1,3,0,no
POSE_PERSP5_04_2019-04-09,POSE,PERSP5,04,2019-04-09,-12,1,12,no
POSE_PERSP5_04_2019-04-09,POSE,PERSP5,04,2019-04-09,-12,2,0,no
POSE_PERSP5_04_2019-04-09,POSE,PERSP5,04,2019-04-09,-12,3,0,no
POSE_PERSP5_04_2021-04-06,POSE,PERSP5,04,2021-04-06,-6,1,6,no
POSE_PERSP5_04_2021-04-06,POSE,PERSP5,04,2021-04-06,-6,2,0,no
POSE_PERSP5_04_2021-04-06,POSE,PERSP5,04,2021-04-06,-6,3,0,no
MCDI_PHEMIR_04_2020-11-02,MCDI,PHEMIR,04,2020-11-02,-1,1,1,no
MCDI_PHEMIR_04_2020-11-02,MCDI,PHEMIR,04,2020-11-02,-1,2,0,no
MCDI_PHEMIR_04_2020-11-02,MCDI,PHEMIR,04,2020-11-02,-1,3,0,no
KING_PHOERY_04_2017-04-13,KING,PHOERY,04,2017-04-13,-3,1,6,no
KING_PHOERY_04_2017-04-13,KING,PHOERY,04,2017-04-13,-3,2,10,no
KING_PHOERY_04_2017-04-13,KING,PHOERY,04,2017-04-13,-3,3,3,no
BLUE_PIMNOT_04_2017-11-01,BLUE,PIMNOT,04,2017-11-01,-17,1,17,no
BLUE_PIMNOT_04_2017-11-01,BLUE,PIMNOT,04,2017-11-01,-17,2,3,no
BLUE_PIMNOT_04_2017-11-01,BLUE,PIMNOT,04,2017-11-01,-17,3,0,no
MCDI_PIMNOT_04_2018-10-26,MCDI,PIMNOT,04,2018-10-26,-1,1,2,no
MCDI_PIMNOT_04_2018-10-26,MCDI,PIMNOT,04,2018-10-26,-1,2,3,no
MCDI_PIMNOT_04_2018-10-26,MCDI,PIMNOT,04,2018-10-26,-1,3,1,no
MCDI_PIMNOT_04_2019-11-01,MCDI,PIMNOT,04,2019-11-01,1,1,0,yes
MCDI_PIMNOT_04_2019-11-01,MCDI,PIMNOT,04,2019-11-01,1,2,1,yes
MCDI_PIMNOT_04_2019-11-01,MCDI,PIMNOT,04,2019-11-01,1,3,1,yes
MCDI_PIMNOT_04_2020-11-02,MCDI,PIMNOT,04,2020-11-02,-1,1,1,no
MCDI_PIMNOT_04_2020-11-02,MCDI,PIMNOT,04,2020-11-02,-1,2,0,no
MCDI_PIMNOT_04_2020-11-02,MCDI,PIMNOT,04,2020-11-02,-1,3,0,no
SYCA_PIMPRO_04_2019-02-20,SYCA,PIMPRO,04,2019-02-20,0,1,2,no
SYCA_PIMPRO_04_2019-02-20,SYCA,PIMPRO,04,2019-02-20,0,2,1,no
SYCA_PIMPRO_04_2019-02-20,SYCA,PIMPRO,04,2019-02-20,0,3,2,no
LEWI_PIMPRO_04_2019-10-30,LEWI,PIMPRO,04,2019-10-30,2,1,1,yes
LEWI_PIMPRO_04_2019-10-30,LEWI,PIMPRO,04,2019-10-30,2,2,0,yes
LEWI_PIMPRO_04_2019-10-30,LEWI,PIMPRO,04,2019-10-30,2,3,3,yes
SYCA_PIMPRO_04_2020-02-04,SYCA,PIMPRO,04,2020-02-04,1,1,0,yes
SYCA_PIMPRO_04_2020-02-04,SYCA,PIMPRO,04,2020-02-04,1,2,2,yes
SYCA_PIMPRO_04_2020-02-04,SYCA,PIMPRO,04,2020-02-04,1,3,1,yes
LEWI_PIMPRO_04_2020-10-27,LEWI,PIMPRO,04,2020-10-27,-1,1,1,no
LEWI_PIMPRO_04_2020-10-27,LEWI,PIMPRO,04,2020-10-27,-1,2,0,no
